country,state,county,series_Desc,series_id,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,filename
United States,TX,Robertson County,Household Income,MHITX48395A052NCEN,,,,,,,,,,United_States_TX_Robertson_County_Household_Income
United States,TX,Rockwall County,Household Income,MHITX48397A052NCEN,,,,,,,,,,United_States_TX_Rockwall_County_Household_Income
United States,TX,Runnels County,Household Income,MHITX48399A052NCEN,,,,,,,,,,United_States_TX_Runnels_County_Household_Income
United States,TX,Rusk County,Household Income,MHITX48401A052NCEN,,,,,,,,,,United_States_TX_Rusk_County_Household_Income
United States,TX,Sabine County,Household Income,MHITX48403A052NCEN,,,,,,,,,,United_States_TX_Sabine_County_Household_Income
United States,TX,San Augustine County,Household Income,MHITX48405A052NCEN,,,,,,,,,,United_States_TX_San_Augustine_County_Household_Income
United States,TX,San Jacinto County,Household Income,MHITX48407A052NCEN,,,,,,,,,,United_States_TX_San_Jacinto_County_Household_Income
United States,TX,San Patricio County,Household Income,MHITX48409A052NCEN,,,,,,,,,,United_States_TX_San_Patricio_County_Household_Income
United States,TX,San Saba County,Household Income,MHITX48411A052NCEN,,,,,,,,,,United_States_TX_San_Saba_County_Household_Income
United States,TX,Schleicher County,Household Income,MHITX48413A052NCEN,,,,,,,,,,United_States_TX_Schleicher_County_Household_Income
United States,TX,Scurry County,Household Income,MHITX48415A052NCEN,,,,,,,,,,United_States_TX_Scurry_County_Household_Income
United States,TX,Shackelford County,Household Income,MHITX48417A052NCEN,,,,,,,,,,United_States_TX_Shackelford_County_Household_Income
United States,TX,Shelby County,Household Income,MHITX48419A052NCEN,,,,,,,,,,United_States_TX_Shelby_County_Household_Income
United States,TX,Sherman County,Household Income,MHITX48421A052NCEN,,,,,,,,,,United_States_TX_Sherman_County_Household_Income
United States,TX,Smith County,Household Income,MHITX48423A052NCEN,,,,,,,,,,United_States_TX_Smith_County_Household_Income
United States,TX,Somervell County,Household Income,MHITX48425A052NCEN,,,,,,,,,,United_States_TX_Somervell_County_Household_Income
United States,TX,Starr County,Household Income,MHITX48427A052NCEN,,,,,,,,,,United_States_TX_Starr_County_Household_Income
United States,TX,Stephens County,Household Income,MHITX48429A052NCEN,,,,,,,,,,United_States_TX_Stephens_County_Household_Income
United States,TX,Sterling County,Household Income,MHITX48431A052NCEN,,,,,,,,,,United_States_TX_Sterling_County_Household_Income
United States,TX,Stonewall County,Household Income,MHITX48433A052NCEN,,,,,,,,,,United_States_TX_Stonewall_County_Household_Income
United States,TX,Sutton County,Household Income,MHITX48435A052NCEN,,,,,,,,,,United_States_TX_Sutton_County_Household_Income
United States,TX,Swisher County,Household Income,MHITX48437A052NCEN,,,,,,,,,,United_States_TX_Swisher_County_Household_Income
United States,TX,Tarrant County,Household Income,MHITX48439A052NCEN,,,,,,,,,,United_States_TX_Tarrant_County_Household_Income
United States,TX,Taylor County,Household Income,MHITX48441A052NCEN,,,,,,,,,,United_States_TX_Taylor_County_Household_Income
United States,TX,Terrell County,Household Income,MHITX48443A052NCEN,,,,,,,,,,United_States_TX_Terrell_County_Household_Income
United States,TX,Terry County,Household Income,MHITX48445A052NCEN,,,,,,,,,,United_States_TX_Terry_County_Household_Income
United States,TX,Throckmorton County,Household Income,MHITX48447A052NCEN,,,,,,,,,,United_States_TX_Throckmorton_County_Household_Income
United States,TX,Titus County,Household Income,MHITX48449A052NCEN,,,,,,,,,,United_States_TX_Titus_County_Household_Income
United States,TX,Tom Green County,Household Income,MHITX48451A052NCEN,,,,,,,,,,United_States_TX_Tom_Green_County_Household_Income
United States,TX,Travis County,Household Income,MHITX48453A052NCEN,,,,,,,,,,United_States_TX_Travis_County_Household_Income
United States,TX,Trinity County,Household Income,MHITX48455A052NCEN,,,,,,,,,,United_States_TX_Trinity_County_Household_Income
United States,TX,Tyler County,Household Income,MHITX48457A052NCEN,,,,,,,,,,United_States_TX_Tyler_County_Household_Income
United States,TX,Upshur County,Household Income,MHITX48459A052NCEN,,,,,,,,,,United_States_TX_Upshur_County_Household_Income
United States,TX,Upton County,Household Income,MHITX48461A052NCEN,,,,,,,,,,United_States_TX_Upton_County_Household_Income
United States,TX,Uvalde County,Household Income,MHITX48463A052NCEN,,,,,,,,,,United_States_TX_Uvalde_County_Household_Income
United States,TX,Val Verde County,Household Income,MHITX48465A052NCEN,,,,,,,,,,United_States_TX_Val_Verde_County_Household_Income
United States,TX,Van Zandt County,Household Income,MHITX48467A052NCEN,,,,,,,,,,United_States_TX_Van_Zandt_County_Household_Income
United States,TX,Victoria County,Household Income,MHITX48469A052NCEN,,,,,,,,,,United_States_TX_Victoria_County_Household_Income
United States,TX,Walker County,Household Income,MHITX48471A052NCEN,,,,,,,,,,United_States_TX_Walker_County_Household_Income
United States,TX,Waller County,Household Income,MHITX48473A052NCEN,,,,,,,,,,United_States_TX_Waller_County_Household_Income
United States,TX,Ward County,Household Income,MHITX48475A052NCEN,,,,,,,,,,United_States_TX_Ward_County_Household_Income
United States,TX,Washington County,Household Income,MHITX48477A052NCEN,,,,,,,,,,United_States_TX_Washington_County_Household_Income
United States,TX,Webb County,Household Income,MHITX48479A052NCEN,,,,,,,,,,United_States_TX_Webb_County_Household_Income
United States,TX,Wharton County,Household Income,MHITX48481A052NCEN,,,,,,,,,,United_States_TX_Wharton_County_Household_Income
United States,TX,Wheeler County,Household Income,MHITX48483A052NCEN,,,,,,,,,,United_States_TX_Wheeler_County_Household_Income
United States,TX,Wichita County,Household Income,MHITX48485A052NCEN,,,,,,,,,,United_States_TX_Wichita_County_Household_Income
United States,TX,Wilbarger County,Household Income,MHITX48487A052NCEN,,,,,,,,,,United_States_TX_Wilbarger_County_Household_Income
United States,TX,Willacy County,Household Income,MHITX48489A052NCEN,,,,,,,,,,United_States_TX_Willacy_County_Household_Income
United States,TX,Williamson County,Household Income,MHITX48491A052NCEN,,,,,,,,,,United_States_TX_Williamson_County_Household_Income
United States,TX,Wilson County,Household Income,MHITX48493A052NCEN,,,,,,,,,,United_States_TX_Wilson_County_Household_Income
United States,TX,Winkler County,Household Income,MHITX48495A052NCEN,,,,,,,,,,United_States_TX_Winkler_County_Household_Income
United States,TX,Wise County,Household Income,MHITX48497A052NCEN,,,,,,,,,,United_States_TX_Wise_County_Household_Income
United States,TX,Wood County,Household Income,MHITX48499A052NCEN,,,,,,,,,,United_States_TX_Wood_County_Household_Income
United States,TX,Yoakum County,Household Income,MHITX48501A052NCEN,,,,,,,,,,United_States_TX_Yoakum_County_Household_Income
United States,TX,Young County,Household Income,MHITX48503A052NCEN,,,,,,,,,,United_States_TX_Young_County_Household_Income
United States,TX,Zapata County,Household Income,MHITX48505A052NCEN,,,,,,,,,,United_States_TX_Zapata_County_Household_Income
United States,TX,Zavala County,Household Income,MHITX48507A052NCEN,,,,,,,,,,United_States_TX_Zavala_County_Household_Income
United States,TX,Anderson County,Resident Population,TXANDE1POP,,,,,,,,,,United_States_TX_Anderson_County_Resident_Population
United States,TX,Andrews County,Resident Population,TXANDR3POP,,,,,,,,,,United_States_TX_Andrews_County_Resident_Population
United States,TX,Angelina County,Resident Population,TXANGE5POP,,,,,,,,,,United_States_TX_Angelina_County_Resident_Population
United States,TX,Aransas County,Resident Population,TXARAN7POP,,,,,,,,,,United_States_TX_Aransas_County_Resident_Population
United States,TX,Archer County,Resident Population,TXARCH9POP,,,,,,,,,,United_States_TX_Archer_County_Resident_Population
United States,TX,Armstrong County,Resident Population,TXARMS1POP,,,,,,,,,,United_States_TX_Armstrong_County_Resident_Population
United States,TX,Atascosa County,Resident Population,TXATAS3POP,,,,,,,,,,United_States_TX_Atascosa_County_Resident_Population
United States,TX,Austin County,Resident Population,TXAUST5POP,,,,,,,,,,United_States_TX_Austin_County_Resident_Population
United States,TX,Bailey County,Resident Population,TXBAIL7POP,,,,,,,,,,United_States_TX_Bailey_County_Resident_Population
United States,TX,Bandera County,Resident Population,TXBAND9POP,,,,,,,,,,United_States_TX_Bandera_County_Resident_Population
United States,TX,Bastrop County,Resident Population,TXBAST1POP,,,,,,,,,,United_States_TX_Bastrop_County_Resident_Population
United States,TX,Baylor County,Resident Population,TXBAYL3POP,,,,,,,,,,United_States_TX_Baylor_County_Resident_Population
United States,TX,Bee County,Resident Population,TXBEEC5POP,,,,,,,,,,United_States_TX_Bee_County_Resident_Population
United States,TX,Bell County,Resident Population,TXBELL7POP,,,,,,,,,,United_States_TX_Bell_County_Resident_Population
United States,TX,Bexar County,Resident Population,TXBEXA9POP,,,,,,,,,,United_States_TX_Bexar_County_Resident_Population
United States,TX,Blanco County,Resident Population,TXBLAN1POP,,,,,,,,,,United_States_TX_Blanco_County_Resident_Population
United States,TX,Borden County,Resident Population,TXBORD3POP,,,,,,,,,,United_States_TX_Borden_County_Resident_Population
United States,TX,Bosque County,Resident Population,TXBOSQ5POP,,,,,,,,,,United_States_TX_Bosque_County_Resident_Population
United States,TX,Bowie County,Resident Population,TXBOWI7POP,,,,,,,,,,United_States_TX_Bowie_County_Resident_Population
United States,TX,Brazoria County,Resident Population,TXBRAZ9POP,,,,,,,,,,United_States_TX_Brazoria_County_Resident_Population
United States,TX,Brazos County,Resident Population,TXBRAZ1POP,,,,,,,,,,United_States_TX_Brazos_County_Resident_Population
United States,TX,Brewster County,Resident Population,TXBREW3POP,,,,,,,,,,United_States_TX_Brewster_County_Resident_Population
United States,TX,Briscoe County,Resident Population,TXBRIS5POP,,,,,,,,,,United_States_TX_Briscoe_County_Resident_Population
United States,TX,Brooks County,Resident Population,TXBROO7POP,,,,,,,,,,United_States_TX_Brooks_County_Resident_Population
United States,TX,Brown County,Resident Population,TXBROW9POP,,,,,,,,,,United_States_TX_Brown_County_Resident_Population
United States,TX,Burleson County,Resident Population,TXBURL1POP,,,,,,,,,,United_States_TX_Burleson_County_Resident_Population
United States,TX,Burnet County,Resident Population,TXBURN3POP,,,,,,,,,,United_States_TX_Burnet_County_Resident_Population
United States,TX,Caldwell County,Resident Population,TXCALD5POP,,,,,,,,,,United_States_TX_Caldwell_County_Resident_Population
United States,TX,Calhoun County,Resident Population,TXCALH7POP,,,,,,,,,,United_States_TX_Calhoun_County_Resident_Population
United States,TX,Callahan County,Resident Population,TXCALL9POP,,,,,,,,,,United_States_TX_Callahan_County_Resident_Population
United States,TX,Cameron County,Resident Population,TXCAME1POP,,,,,,,,,,United_States_TX_Cameron_County_Resident_Population
United States,TX,Camp County,Resident Population,TXCAMP3POP,,,,,,,,,,United_States_TX_Camp_County_Resident_Population
United States,TX,Carson County,Resident Population,TXCARS5POP,,,,,,,,,,United_States_TX_Carson_County_Resident_Population
United States,TX,Cass County,Resident Population,TXCASS7POP,,,,,,,,,,United_States_TX_Cass_County_Resident_Population
United States,TX,Castro County,Resident Population,TXCAST9POP,,,,,,,,,,United_States_TX_Castro_County_Resident_Population
United States,TX,Chambers County,Resident Population,TXCHAM1POP,,,,,,,,,,United_States_TX_Chambers_County_Resident_Population
United States,TX,Cherokee County,Resident Population,TXCHER3POP,,,,,,,,,,United_States_TX_Cherokee_County_Resident_Population
United States,TX,Childress County,Resident Population,TXCHIL5POP,,,,,,,,,,United_States_TX_Childress_County_Resident_Population
United States,TX,Clay County,Resident Population,TXCLAY7POP,,,,,,,,,,United_States_TX_Clay_County_Resident_Population
United States,TX,Cochran County,Resident Population,TXCOCH9POP,,,,,,,,,,United_States_TX_Cochran_County_Resident_Population
United States,TX,Coke County,Resident Population,TXCOKE1POP,,,,,,,,,,United_States_TX_Coke_County_Resident_Population
United States,TX,Coleman County,Resident Population,TXCOLE3POP,,,,,,,,,,United_States_TX_Coleman_County_Resident_Population
United States,TX,Collin County,Resident Population,TXCOLL5POP,,,,,,,,,,United_States_TX_Collin_County_Resident_Population
United States,TX,Collingsworth County,Resident Population,TXCOLL7POP,,,,,,,,,,United_States_TX_Collingsworth_County_Resident_Population
United States,TX,Colorado County,Resident Population,TXCOLO9POP,,,,,,,,,,United_States_TX_Colorado_County_Resident_Population
United States,TX,Comal County,Resident Population,TXCOMA1POP,,,,,,,,,,United_States_TX_Comal_County_Resident_Population
United States,TX,Comanche County,Resident Population,TXCOMA3POP,,,,,,,,,,United_States_TX_Comanche_County_Resident_Population
United States,TX,Concho County,Resident Population,TXCONC5POP,,,,,,,,,,United_States_TX_Concho_County_Resident_Population
United States,TX,Cooke County,Resident Population,TXCOOK7POP,,,,,,,,,,United_States_TX_Cooke_County_Resident_Population
United States,TX,Coryell County,Resident Population,TXCORY9POP,,,,,,,,,,United_States_TX_Coryell_County_Resident_Population
United States,TX,Cottle County,Resident Population,TXCOTT1POP,,,,,,,,,,United_States_TX_Cottle_County_Resident_Population
United States,TX,Crane County,Resident Population,TXCRAN3POP,,,,,,,,,,United_States_TX_Crane_County_Resident_Population
United States,TX,Crockett County,Resident Population,TXCROC5POP,,,,,,,,,,United_States_TX_Crockett_County_Resident_Population
United States,TX,Crosby County,Resident Population,TXCROS7POP,,,,,,,,,,United_States_TX_Crosby_County_Resident_Population
United States,TX,Culberson County,Resident Population,TXCULB9POP,,,,,,,,,,United_States_TX_Culberson_County_Resident_Population
United States,TX,Dallam County,Resident Population,TXDALL1POP,,,,,,,,,,United_States_TX_Dallam_County_Resident_Population
United States,TX,Dallas County,Resident Population,TXDALL3POP,,,,,,,,,,United_States_TX_Dallas_County_Resident_Population
United States,TX,Dawson County,Resident Population,TXDAWS5POP,,,,,,,,,,United_States_TX_Dawson_County_Resident_Population
United States,TX,Deaf Smith County,Resident Population,TXDEAF7POP,,,,,,,,,,United_States_TX_Deaf_Smith_County_Resident_Population
United States,TX,Delta County,Resident Population,TXDELT9POP,,,,,,,,,,United_States_TX_Delta_County_Resident_Population
United States,TX,Denton County,Resident Population,TXDENT2POP,,,,,,,,,,United_States_TX_Denton_County_Resident_Population
United States,TX,De Witt County,Resident Population,TXDEWI3POP,,,,,,,,,,United_States_TX_De_Witt_County_Resident_Population
United States,TX,Dickens County,Resident Population,TXDICK5POP,,,,,,,,,,United_States_TX_Dickens_County_Resident_Population
United States,TX,Dimmit County,Resident Population,TXDIMM7POP,,,,,,,,,,United_States_TX_Dimmit_County_Resident_Population
United States,TX,Donley County,Resident Population,TXDONL9POP,,,,,,,,,,United_States_TX_Donley_County_Resident_Population
United States,TX,Duval County,Resident Population,TXDUVA1POP,,,,,,,,,,United_States_TX_Duval_County_Resident_Population
United States,TX,Eastland County,Resident Population,TXEAST3POP,,,,,,,,,,United_States_TX_Eastland_County_Resident_Population
United States,TX,Ector County,Resident Population,TXECTO5POP,,,,,,,,,,United_States_TX_Ector_County_Resident_Population
United States,TX,Edwards County,Resident Population,TXEDWA7POP,,,,,,,,,,United_States_TX_Edwards_County_Resident_Population
United States,TX,Ellis County,Resident Population,TXELLI9POP,,,,,,,,,,United_States_TX_Ellis_County_Resident_Population
United States,TX,El Paso County,Resident Population,TXELPA1POP,,,,,,,,,,United_States_TX_El_Paso_County_Resident_Population
United States,TX,Erath County,Resident Population,TXERAT3POP,,,,,,,,,,United_States_TX_Erath_County_Resident_Population
United States,TX,Falls County,Resident Population,TXFALL5POP,,,,,,,,,,United_States_TX_Falls_County_Resident_Population
United States,TX,Fannin County,Resident Population,TXFANN7POP,,,,,,,,,,United_States_TX_Fannin_County_Resident_Population
United States,TX,Fayette County,Resident Population,TXFAYE9POP,,,,,,,,,,United_States_TX_Fayette_County_Resident_Population
United States,TX,Fisher County,Resident Population,TXFISH1POP,,,,,,,,,,United_States_TX_Fisher_County_Resident_Population
United States,TX,Floyd County,Resident Population,TXFLOY3POP,,,,,,,,,,United_States_TX_Floyd_County_Resident_Population
United States,TX,Foard County,Resident Population,TXFOAR5POP,,,,,,,,,,United_States_TX_Foard_County_Resident_Population
United States,TX,Fort Bend County,Resident Population,TXFORT7POP,,,,,,,,,,United_States_TX_Fort_Bend_County_Resident_Population
United States,TX,Franklin County,Resident Population,TXFRAN9POP,,,,,,,,,,United_States_TX_Franklin_County_Resident_Population
United States,TX,Freestone County,Resident Population,TXFREE1POP,,,,,,,,,,United_States_TX_Freestone_County_Resident_Population
United States,TX,Frio County,Resident Population,TXFRIO3POP,,,,,,,,,,United_States_TX_Frio_County_Resident_Population
United States,TX,Gaines County,Resident Population,TXGAIN5POP,,,,,,,,,,United_States_TX_Gaines_County_Resident_Population
United States,TX,Galveston County,Resident Population,TXGALV7POP,,,,,,,,,,United_States_TX_Galveston_County_Resident_Population
United States,TX,Garza County,Resident Population,TXGARZ9POP,,,,,,,,,,United_States_TX_Garza_County_Resident_Population
United States,TX,Gillespie County,Resident Population,TXGILL1POP,,,,,,,,,,United_States_TX_Gillespie_County_Resident_Population
United States,TX,Glasscock County,Resident Population,TXGLAS3POP,,,,,,,,,,United_States_TX_Glasscock_County_Resident_Population
United States,TX,Goliad County,Resident Population,TXGOLI5POP,,,,,,,,,,United_States_TX_Goliad_County_Resident_Population
United States,TX,Gonzales County,Resident Population,TXGONZ7POP,,,,,,,,,,United_States_TX_Gonzales_County_Resident_Population
United States,TX,Gray County,Resident Population,TXGRAY9POP,,,,,,,,,,United_States_TX_Gray_County_Resident_Population
United States,TX,Grayson County,Resident Population,TXGRAY1POP,,,,,,,,,,United_States_TX_Grayson_County_Resident_Population
United States,TX,Gregg County,Resident Population,TXGREG3POP,,,,,,,,,,United_States_TX_Gregg_County_Resident_Population
United States,TX,Grimes County,Resident Population,TXGRIM5POP,,,,,,,,,,United_States_TX_Grimes_County_Resident_Population
United States,TX,Guadalupe County,Resident Population,TXGUAD7POP,,,,,,,,,,United_States_TX_Guadalupe_County_Resident_Population
United States,TX,Hale County,Resident Population,TXHALE9POP,,,,,,,,,,United_States_TX_Hale_County_Resident_Population
United States,TX,Hall County,Resident Population,TXHALL1POP,,,,,,,,,,United_States_TX_Hall_County_Resident_Population
United States,TX,Hamilton County,Resident Population,TXHAMI3POP,,,,,,,,,,United_States_TX_Hamilton_County_Resident_Population
United States,TX,Hansford County,Resident Population,TXHANS5POP,,,,,,,,,,United_States_TX_Hansford_County_Resident_Population
United States,TX,Hardeman County,Resident Population,TXHARD7POP,,,,,,,,,,United_States_TX_Hardeman_County_Resident_Population
United States,TX,Hardin County,Resident Population,TXHARD9POP,,,,,,,,,,United_States_TX_Hardin_County_Resident_Population
United States,TX,Harris County,Resident Population,TXHARR1POP,,,,,,,,,,United_States_TX_Harris_County_Resident_Population
United States,TX,Harrison County,Resident Population,TXHARR3POP,,,,,,,,,,United_States_TX_Harrison_County_Resident_Population
United States,TX,Hartley County,Resident Population,TXHART5POP,,,,,,,,,,United_States_TX_Hartley_County_Resident_Population
United States,TX,Haskell County,Resident Population,TXHASK7POP,,,,,,,,,,United_States_TX_Haskell_County_Resident_Population
United States,TX,Hays County,Resident Population,TXHAYS9POP,,,,,,,,,,United_States_TX_Hays_County_Resident_Population
United States,TX,Hemphill County,Resident Population,TXHEMP1POP,,,,,,,,,,United_States_TX_Hemphill_County_Resident_Population
United States,TX,Henderson County,Resident Population,TXHEND3POP,,,,,,,,,,United_States_TX_Henderson_County_Resident_Population
United States,TX,Hidalgo County,Resident Population,TXHIDA5POP,,,,,,,,,,United_States_TX_Hidalgo_County_Resident_Population
United States,TX,Hill County,Resident Population,TXHILL7POP,,,,,,,,,,United_States_TX_Hill_County_Resident_Population
United States,TX,Hockley County,Resident Population,TXHOCK9POP,,,,,,,,,,United_States_TX_Hockley_County_Resident_Population
United States,TX,Hood County,Resident Population,TXHOOD1POP,,,,,,,,,,United_States_TX_Hood_County_Resident_Population
United States,TX,Hopkins County,Resident Population,TXHOPK3POP,,,,,,,,,,United_States_TX_Hopkins_County_Resident_Population
United States,TX,Houston County,Resident Population,TXHOUS5POP,,,,,,,,,,United_States_TX_Houston_County_Resident_Population
United States,TX,Howard County,Resident Population,TXHOWA7POP,,,,,,,,,,United_States_TX_Howard_County_Resident_Population
United States,TX,Hudspeth County,Resident Population,TXHUDS9POP,,,,,,,,,,United_States_TX_Hudspeth_County_Resident_Population
United States,TX,Hunt County,Resident Population,TXHUNT1POP,,,,,,,,,,United_States_TX_Hunt_County_Resident_Population
United States,TX,Hutchinson County,Resident Population,TXHUTC3POP,,,,,,,,,,United_States_TX_Hutchinson_County_Resident_Population
United States,TX,Irion County,Resident Population,TXIRIO5POP,,,,,,,,,,United_States_TX_Irion_County_Resident_Population
United States,TX,Jack County,Resident Population,TXJACK7POP,,,,,,,,,,United_States_TX_Jack_County_Resident_Population
United States,TX,Jackson County,Resident Population,TXJACK9POP,,,,,,,,,,United_States_TX_Jackson_County_Resident_Population
United States,TX,Jasper County,Resident Population,TXJASP1POP,,,,,,,,,,United_States_TX_Jasper_County_Resident_Population
United States,TX,Jeff Davis County,Resident Population,TXJEFF3POP,,,,,,,,,,United_States_TX_Jeff_Davis_County_Resident_Population
United States,TX,Jefferson County,Resident Population,TXJEFF5POP,,,,,,,,,,United_States_TX_Jefferson_County_Resident_Population
United States,TX,Jim Hogg County,Resident Population,TXJIMH7POP,,,,,,,,,,United_States_TX_Jim_Hogg_County_Resident_Population
United States,TX,Jim Wells County,Resident Population,TXJIMW9POP,,,,,,,,,,United_States_TX_Jim_Wells_County_Resident_Population
United States,TX,Johnson County,Resident Population,TXJOHN1POP,,,,,,,,,,United_States_TX_Johnson_County_Resident_Population
United States,TX,Jones County,Resident Population,TXJONE3POP,,,,,,,,,,United_States_TX_Jones_County_Resident_Population
United States,TX,Karnes County,Resident Population,TXKARN5POP,,,,,,,,,,United_States_TX_Karnes_County_Resident_Population
United States,TX,Kaufman County,Resident Population,TXKAUF7POP,,,,,,,,,,United_States_TX_Kaufman_County_Resident_Population
United States,TX,Kendall County,Resident Population,TXKEND9POP,,,,,,,,,,United_States_TX_Kendall_County_Resident_Population
United States,TX,Kenedy County,Resident Population,TXKENE1POP,,,,,,,,,,United_States_TX_Kenedy_County_Resident_Population
United States,TX,Kent County,Resident Population,TXKENT3POP,,,,,,,,,,United_States_TX_Kent_County_Resident_Population
United States,TX,Kerr County,Resident Population,TXKERR5POP,,,,,,,,,,United_States_TX_Kerr_County_Resident_Population
United States,TX,Kimble County,Resident Population,TXKIMB7POP,,,,,,,,,,United_States_TX_Kimble_County_Resident_Population
United States,TX,King County,Resident Population,TXKING9POP,,,,,,,,,,United_States_TX_King_County_Resident_Population
United States,TX,Kinney County,Resident Population,TXKINN1POP,,,,,,,,,,United_States_TX_Kinney_County_Resident_Population
United States,TX,Kleberg County,Resident Population,TXKLEB3POP,,,,,,,,,,United_States_TX_Kleberg_County_Resident_Population
United States,TX,Knox County,Resident Population,TXKNOX5POP,,,,,,,,,,United_States_TX_Knox_County_Resident_Population
United States,TX,Lamar County,Resident Population,TXLAMA7POP,,,,,,,,,,United_States_TX_Lamar_County_Resident_Population
United States,TX,Lamb County,Resident Population,TXLAMB9POP,,,,,,,,,,United_States_TX_Lamb_County_Resident_Population
United States,TX,Lampasas County,Resident Population,TXLAMP1POP,,,,,,,,,,United_States_TX_Lampasas_County_Resident_Population
United States,TX,La Salle County,Resident Population,TXLASA3POP,,,,,,,,,,United_States_TX_La_Salle_County_Resident_Population
United States,TX,Lavaca County,Resident Population,TXLAVA5POP,,,,,,,,,,United_States_TX_Lavaca_County_Resident_Population
United States,TX,Lee County,Resident Population,TXLEEC7POP,,,,,,,,,,United_States_TX_Lee_County_Resident_Population
United States,TX,Leon County,Resident Population,TXLEON9POP,,,,,,,,,,United_States_TX_Leon_County_Resident_Population
United States,TX,Liberty County,Resident Population,TXLIBE1POP,,,,,,,,,,United_States_TX_Liberty_County_Resident_Population
United States,TX,Limestone County,Resident Population,TXLIME3POP,,,,,,,,,,United_States_TX_Limestone_County_Resident_Population
United States,TX,Lipscomb County,Resident Population,TXLIPS5POP,,,,,,,,,,United_States_TX_Lipscomb_County_Resident_Population
United States,TX,Live Oak County,Resident Population,TXLIVE7POP,,,,,,,,,,United_States_TX_Live_Oak_County_Resident_Population
United States,TX,Llano County,Resident Population,TXLLAN9POP,,,,,,,,,,United_States_TX_Llano_County_Resident_Population
United States,TX,Loving County,Resident Population,TXLOVI1POP,,,,,,,,,,United_States_TX_Loving_County_Resident_Population
United States,TX,Lubbock County,Resident Population,TXLUBB3POP,,,,,,,,,,United_States_TX_Lubbock_County_Resident_Population
United States,TX,Lynn County,Resident Population,TXLYNN5POP,,,,,,,,,,United_States_TX_Lynn_County_Resident_Population
United States,TX,Madison County,Resident Population,TXMADI7POP,,,,,,,,,,United_States_TX_Madison_County_Resident_Population
United States,TX,Marion County,Resident Population,TXMARI9POP,,,,,,,,,,United_States_TX_Marion_County_Resident_Population
United States,TX,Martin County,Resident Population,TXMART1POP,,,,,,,,,,United_States_TX_Martin_County_Resident_Population
United States,TX,Mason County,Resident Population,TXMASO3POP,,,,,,,,,,United_States_TX_Mason_County_Resident_Population
United States,TX,Matagorda County,Resident Population,TXMATA5POP,,,,,,,,,,United_States_TX_Matagorda_County_Resident_Population
United States,TX,Maverick County,Resident Population,TXMAVE7POP,,,,,,,,,,United_States_TX_Maverick_County_Resident_Population
United States,TX,McCulloch County,Resident Population,TXMCCU9POP,,,,,,,,,,United_States_TX_McCulloch_County_Resident_Population
United States,TX,McLennan County,Resident Population,TXMCLE1POP,,,,,,,,,,United_States_TX_McLennan_County_Resident_Population
United States,TX,McMullen County,Resident Population,TXMCMU3POP,,,,,,,,,,United_States_TX_McMullen_County_Resident_Population
United States,TX,Medina County,Resident Population,TXMEDI5POP,,,,,,,,,,United_States_TX_Medina_County_Resident_Population
United States,TX,Menard County,Resident Population,TXMENA7POP,,,,,,,,,,United_States_TX_Menard_County_Resident_Population
United States,TX,Midland County,Resident Population,TXMIDL9POP,,,,,,,,,,United_States_TX_Midland_County_Resident_Population
United States,TX,Milam County,Resident Population,TXMILA1POP,,,,,,,,,,United_States_TX_Milam_County_Resident_Population
United States,TX,Mills County,Resident Population,TXMILL3POP,,,,,,,,,,United_States_TX_Mills_County_Resident_Population
United States,TX,Mitchell County,Resident Population,TXMITC5POP,,,,,,,,,,United_States_TX_Mitchell_County_Resident_Population
United States,TX,Montague County,Resident Population,TXMONT7POP,,,,,,,,,,United_States_TX_Montague_County_Resident_Population
United States,TX,Montgomery County,Resident Population,TXMONT9POP,,,,,,,,,,United_States_TX_Montgomery_County_Resident_Population
United States,TX,Moore County,Resident Population,TXMOOR1POP,,,,,,,,,,United_States_TX_Moore_County_Resident_Population
United States,TX,Morris County,Resident Population,TXMORR3POP,,,,,,,,,,United_States_TX_Morris_County_Resident_Population
United States,TX,Motley County,Resident Population,TXMOTL5POP,,,,,,,,,,United_States_TX_Motley_County_Resident_Population
United States,TX,Nacogdoches County,Resident Population,TXNACO7POP,,,,,,,,,,United_States_TX_Nacogdoches_County_Resident_Population
United States,TX,Navarro County,Resident Population,TXNAVA9POP,,,,,,,,,,United_States_TX_Navarro_County_Resident_Population
United States,TX,Newton County,Resident Population,TXNEWT1POP,,,,,,,,,,United_States_TX_Newton_County_Resident_Population
United States,TX,Nolan County,Resident Population,TXNOLA3POP,,,,,,,,,,United_States_TX_Nolan_County_Resident_Population
United States,TX,Nueces County,Resident Population,TXNUEC5POP,,,,,,,,,,United_States_TX_Nueces_County_Resident_Population
United States,TX,Ochiltree County,Resident Population,TXOCHI7POP,,,,,,,,,,United_States_TX_Ochiltree_County_Resident_Population
United States,TX,Oldham County,Resident Population,TXOLDH9POP,,,,,,,,,,United_States_TX_Oldham_County_Resident_Population
United States,TX,Orange County,Resident Population,TXORAN1POP,,,,,,,,,,United_States_TX_Orange_County_Resident_Population
United States,TX,Palo Pinto County,Resident Population,TXPALO3POP,,,,,,,,,,United_States_TX_Palo_Pinto_County_Resident_Population
